code,fk_name,parent,concept_name,source,standard_semantic_hierarchy
Wayne County,"Wayne, GA",None,Feature Name,2023 GNIS,No
Haralson County,"Haralson, GA",None,Feature Name,2023 GNIS,No
Chattahoochee County,"Chattahoochee, GA",None,Feature Name,2023 GNIS,No
Fannin County,"Fannin, GA",None,Feature Name,2023 GNIS,No
Towns County,"Towns, GA",None,Feature Name,2023 GNIS,No
Dougherty County,"Dougherty, GA",None,Feature Name,2023 GNIS,No
Gilmer County,"Gilmer, GA",None,Feature Name,2023 GNIS,No
Grady County,"Grady, GA",None,Feature Name,2023 GNIS,No
Oglethorpe County,"Oglethorpe, GA",None,Feature Name,2023 GNIS,No
Seminole County,"Seminole, GA",None,Feature Name,2023 GNIS,No
Walton County,"Walton, GA",None,Feature Name,2023 GNIS,No
Wilkes County,"Wilkes, GA",None,Feature Name,2023 GNIS,No
Wheeler County,"Wheeler, GA",None,Feature Name,2023 GNIS,No
Clinch County,"Clinch, GA",None,Feature Name,2023 GNIS,No
Dawson County,"Dawson, GA",None,Feature Name,2023 GNIS,No
Habersham County,"Habersham, GA",None,Feature Name,2023 GNIS,No
Rabun County,"Rabun, GA",None,Feature Name,2023 GNIS,No
Bartow County,"Bartow, GA",None,Feature Name,2023 GNIS,No
Brantley County,"Brantley, GA",None,Feature Name,2023 GNIS,No
Ben Hill County,"Ben Hill, GA",None,Feature Name,2023 GNIS,No
Crisp County,"Crisp, GA",None,Feature Name,2023 GNIS,No
Dooly County,"Dooly, GA",None,Feature Name,2023 GNIS,No
Chattooga County,"Chattooga, GA",None,Feature Name,2023 GNIS,No
Decatur County,"Decatur, GA",None,Feature Name,2023 GNIS,No
Terrell County,"Terrell, GA",None,Feature Name,2023 GNIS,No
Randolph County,"Randolph, GA",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, GA",None,Feature Name,2023 GNIS,No
Webster County,"Webster, GA",None,Feature Name,2023 GNIS,No
Butts County,"Butts, GA",None,Feature Name,2023 GNIS,No
Irwin County,"Irwin, GA",None,Feature Name,2023 GNIS,No
Spalding County,"Spalding, GA",None,Feature Name,2023 GNIS,No
Union County,"Union, GA",None,Feature Name,2023 GNIS,No
Catoosa County,"Catoosa, GA",None,Feature Name,2023 GNIS,No
Whitfield County,"Whitfield, GA",None,Feature Name,2023 GNIS,No
Floyd County,"Floyd, GA",None,Feature Name,2023 GNIS,No
Walker County,"Walker, GA",None,Feature Name,2023 GNIS,No
Gordon County,"Gordon, GA",None,Feature Name,2023 GNIS,No
Oconee County,"Oconee, GA",None,Feature Name,2023 GNIS,No
McIntosh County,"McIntosh, GA",None,Feature Name,2023 GNIS,No
Telfair County,"Telfair, GA",None,Feature Name,2023 GNIS,No
Barrow County,"Barrow, GA",None,Feature Name,2023 GNIS,No
Liberty County,"Liberty, GA",None,Feature Name,2023 GNIS,No
Lumpkin County,"Lumpkin, GA",None,Feature Name,2023 GNIS,No
Muscogee County,"Muscogee, GA",None,Feature Name,2023 GNIS,No
Rockdale County,"Rockdale, GA",None,Feature Name,2023 GNIS,No
Ware County,"Ware, GA",None,Feature Name,2023 GNIS,No
Charlton County,"Charlton, GA",None,Feature Name,2023 GNIS,No
Richmond County,"Richmond, GA",None,Feature Name,2023 GNIS,No
Hawaii County,"Hawaii, HI",None,Feature Name,2023 GNIS,No
Honolulu County,"Honolulu, HI",None,Feature Name,2023 GNIS,No
Kauai County,"Kauai, HI",None,Feature Name,2023 GNIS,No
Maui County,"Maui, HI",None,Feature Name,2023 GNIS,No
Madison County,"Madison, ID",None,Feature Name,2023 GNIS,No
Minidoka County,"Minidoka, ID",None,Feature Name,2023 GNIS,No
Payette County,"Payette, ID",None,Feature Name,2023 GNIS,No
Power County,"Power, ID",None,Feature Name,2023 GNIS,No
Ada County,"Ada, ID",None,Feature Name,2023 GNIS,No
Adams County,"Adams, ID",None,Feature Name,2023 GNIS,No
Bear Lake County,"Bear Lake, ID",None,Feature Name,2023 GNIS,No
Bannock County,"Bannock, ID",None,Feature Name,2023 GNIS,No
Boise County,"Boise, ID",None,Feature Name,2023 GNIS,No
Bonner County,"Bonner, ID",None,Feature Name,2023 GNIS,No
Boundary County,"Boundary, ID",None,Feature Name,2023 GNIS,No
Benewah County,"Benewah, ID",None,Feature Name,2023 GNIS,No
Caribou County,"Caribou, ID",None,Feature Name,2023 GNIS,No
Bonneville County,"Bonneville, ID",None,Feature Name,2023 GNIS,No
Fremont County,"Fremont, ID",None,Feature Name,2023 GNIS,No
Gooding County,"Gooding, ID",None,Feature Name,2023 GNIS,No
Gem County,"Gem, ID",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, ID",None,Feature Name,2023 GNIS,No
Latah County,"Latah, ID",None,Feature Name,2023 GNIS,No
Lewis County,"Lewis, ID",None,Feature Name,2023 GNIS,No
Lincoln County,"Lincoln, ID",None,Feature Name,2023 GNIS,No
Kootenai County,"Kootenai, ID",None,Feature Name,2023 GNIS,No
Jerome County,"Jerome, ID",None,Feature Name,2023 GNIS,No
Blaine County,"Blaine, ID",None,Feature Name,2023 GNIS,No
Clearwater County,"Clearwater, ID",None,Feature Name,2023 GNIS,No
Cassia County,"Cassia, ID",None,Feature Name,2023 GNIS,No
Idaho County,"Idaho, ID",None,Feature Name,2023 GNIS,No
Teton County,"Teton, ID",None,Feature Name,2023 GNIS,No
Twin Falls County,"Twin Falls, ID",None,Feature Name,2023 GNIS,No
Nez Perce County,"Nez Perce, ID",None,Feature Name,2023 GNIS,No
Canyon County,"Canyon, ID",None,Feature Name,2023 GNIS,No
Camas County,"Camas, ID",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, ID",None,Feature Name,2023 GNIS,No
Lemhi County,"Lemhi, ID",None,Feature Name,2023 GNIS,No
Clark County,"Clark, ID",None,Feature Name,2023 GNIS,No
Valley County,"Valley, ID",None,Feature Name,2023 GNIS,No
Washington County,"Washington, ID",None,Feature Name,2023 GNIS,No
Custer County,"Custer, ID",None,Feature Name,2023 GNIS,No
Oneida County,"Oneida, ID",None,Feature Name,2023 GNIS,No
Owyhee County,"Owyhee, ID",None,Feature Name,2023 GNIS,No
Elmore County,"Elmore, ID",None,Feature Name,2023 GNIS,No
Bingham County,"Bingham, ID",None,Feature Name,2023 GNIS,No
Butte County,"Butte, ID",None,Feature Name,2023 GNIS,No
DeKalb County,"DeKalb, IL",None,Feature Name,2023 GNIS,No
DuPage County,"DuPage, IL",None,Feature Name,2023 GNIS,No
LaSalle County,"LaSalle, IL",None,Feature Name,2023 GNIS,No
Adams County,"Adams, IL",None,Feature Name,2023 GNIS,No
Alexander County,"Alexander, IL",None,Feature Name,2023 GNIS,No
Bond County,"Bond, IL",None,Feature Name,2023 GNIS,No
Boone County,"Boone, IL",None,Feature Name,2023 GNIS,No
Brown County,"Brown, IL",None,Feature Name,2023 GNIS,No
Bureau County,"Bureau, IL",None,Feature Name,2023 GNIS,No
Calhoun County,"Calhoun, IL",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, IL",None,Feature Name,2023 GNIS,No
Cass County,"Cass, IL",None,Feature Name,2023 GNIS,No
Champaign County,"Champaign, IL",None,Feature Name,2023 GNIS,No
Christian County,"Christian, IL",None,Feature Name,2023 GNIS,No
Clark County,"Clark, IL",None,Feature Name,2023 GNIS,No
Clay County,"Clay, IL",None,Feature Name,2023 GNIS,No
Clinton County,"Clinton, IL",None,Feature Name,2023 GNIS,No
Coles County,"Coles, IL",None,Feature Name,2023 GNIS,No
Crawford County,"Crawford, IL",None,Feature Name,2023 GNIS,No
Cumberland County,"Cumberland, IL",None,Feature Name,2023 GNIS,No
Douglas County,"Douglas, IL",None,Feature Name,2023 GNIS,No
Edgar County,"Edgar, IL",None,Feature Name,2023 GNIS,No
Edwards County,"Edwards, IL",None,Feature Name,2023 GNIS,No
Effingham County,"Effingham, IL",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, IL",None,Feature Name,2023 GNIS,No
Ford County,"Ford, IL",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, IL",None,Feature Name,2023 GNIS,No
Fulton County,"Fulton, IL",None,Feature Name,2023 GNIS,No
Gallatin County,"Gallatin, IL",None,Feature Name,2023 GNIS,No
Greene County,"Greene, IL",None,Feature Name,2023 GNIS,No
Grundy County,"Grundy, IL",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, IL",None,Feature Name,2023 GNIS,No
Hancock County,"Hancock, IL",None,Feature Name,2023 GNIS,No
Hardin County,"Hardin, IL",None,Feature Name,2023 GNIS,No
Henderson County,"Henderson, IL",None,Feature Name,2023 GNIS,No
Henry County,"Henry, IL",None,Feature Name,2023 GNIS,No
Iroquois County,"Iroquois, IL",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, IL",None,Feature Name,2023 GNIS,No
Jasper County,"Jasper, IL",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, IL",None,Feature Name,2023 GNIS,No
Jersey County,"Jersey, IL",None,Feature Name,2023 GNIS,No
Jo Daviess County,"Jo Daviess, IL",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, IL",None,Feature Name,2023 GNIS,No
Kane County,"Kane, IL",None,Feature Name,2023 GNIS,No
Kankakee County,"Kankakee, IL",None,Feature Name,2023 GNIS,No
Kendall County,"Kendall, IL",None,Feature Name,2023 GNIS,No
Knox County,"Knox, IL",None,Feature Name,2023 GNIS,No
Lawrence County,"Lawrence, IL",None,Feature Name,2023 GNIS,No
Lee County,"Lee, IL",None,Feature Name,2023 GNIS,No
Livingston County,"Livingston, IL",None,Feature Name,2023 GNIS,No
Logan County,"Logan, IL",None,Feature Name,2023 GNIS,No
Macon County,"Macon, IL",None,Feature Name,2023 GNIS,No
Macoupin County,"Macoupin, IL",None,Feature Name,2023 GNIS,No
Madison County,"Madison, IL",None,Feature Name,2023 GNIS,No
Marion County,"Marion, IL",None,Feature Name,2023 GNIS,No
Marshall County,"Marshall, IL",None,Feature Name,2023 GNIS,No
Mason County,"Mason, IL",None,Feature Name,2023 GNIS,No
Menard County,"Menard, IL",None,Feature Name,2023 GNIS,No
Morgan County,"Morgan, IL",None,Feature Name,2023 GNIS,No
Piatt County,"Piatt, IL",None,Feature Name,2023 GNIS,No
Pope County,"Pope, IL",None,Feature Name,2023 GNIS,No
Putnam County,"Putnam, IL",None,Feature Name,2023 GNIS,No
Richland County,"Richland, IL",None,Feature Name,2023 GNIS,No
Rock Island County,"Rock Island, IL",None,Feature Name,2023 GNIS,No
Saline County,"Saline, IL",None,Feature Name,2023 GNIS,No
Scott County,"Scott, IL",None,Feature Name,2023 GNIS,No
Stark County,"Stark, IL",None,Feature Name,2023 GNIS,No
Wabash County,"Wabash, IL",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, IL",None,Feature Name,2023 GNIS,No
White County,"White, IL",None,Feature Name,2023 GNIS,No
De Witt County,"De Witt, IL",None,Feature Name,2023 GNIS,No
Pulaski County,"Pulaski, IN",None,Feature Name,2023 GNIS,No
Randolph County,"Randolph, IN",None,Feature Name,2023 GNIS,No
Rush County,"Rush, IN",None,Feature Name,2023 GNIS,No
State of Indiana,Indiana,None,Feature Name,2023 GNIS,No
Warrick County,"Warrick, IN",None,Feature Name,2023 GNIS,No
Wayne County,"Wayne, IN",None,Feature Name,2023 GNIS,No
Wells County,"Wells, IN",None,Feature Name,2023 GNIS,No
White County,"White, IN",None,Feature Name,2023 GNIS,No
Cass County,"Cass, IN",None,Feature Name,2023 GNIS,No
Clark County,"Clark, IN",None,Feature Name,2023 GNIS,No
Clay County,"Clay, IN",None,Feature Name,2023 GNIS,No
Clinton County,"Clinton, IN",None,Feature Name,2023 GNIS,No
Daviess County,"Daviess, IN",None,Feature Name,2023 GNIS,No
Dearborn County,"Dearborn, IN",None,Feature Name,2023 GNIS,No
Decatur County,"Decatur, IN",None,Feature Name,2023 GNIS,No
DeKalb County,"DeKalb, IN",None,Feature Name,2023 GNIS,No
Delaware County,"Delaware, IN",None,Feature Name,2023 GNIS,No
Elkhart County,"Elkhart, IN",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, IN",None,Feature Name,2023 GNIS,No
Floyd County,"Floyd, IN",None,Feature Name,2023 GNIS,No
Fountain County,"Fountain, IN",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, IN",None,Feature Name,2023 GNIS,No
Fulton County,"Fulton, IN",None,Feature Name,2023 GNIS,No
Gibson County,"Gibson, IN",None,Feature Name,2023 GNIS,No
Grant County,"Grant, IN",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, IN",None,Feature Name,2023 GNIS,No
Hancock County,"Hancock, IN",None,Feature Name,2023 GNIS,No
Hendricks County,"Hendricks, IN",None,Feature Name,2023 GNIS,No
Henry County,"Henry, IN",None,Feature Name,2023 GNIS,No
Howard County,"Howard, IN",None,Feature Name,2023 GNIS,No
Huntington County,"Huntington, IN",None,Feature Name,2023 GNIS,No
Jay County,"Jay, IN",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, IN",None,Feature Name,2023 GNIS,No
Jennings County,"Jennings, IN",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, IN",None,Feature Name,2023 GNIS,No
Knox County,"Knox, IN",None,Feature Name,2023 GNIS,No
Kosciusko County,"Kosciusko, IN",None,Feature Name,2023 GNIS,No
LaGrange County,"LaGrange, IN",None,Feature Name,2023 GNIS,No
Whitley County,"Whitley, IN",None,Feature Name,2023 GNIS,No
Madison County,"Madison, IN",None,Feature Name,2023 GNIS,No
Marion County,"Marion, IN",None,Feature Name,2023 GNIS,No
Marshall County,"Marshall, IN",None,Feature Name,2023 GNIS,No
Miami County,"Miami, IN",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, IN",None,Feature Name,2023 GNIS,No
Morgan County,"Morgan, IN",None,Feature Name,2023 GNIS,No
Newton County,"Newton, IN",None,Feature Name,2023 GNIS,No
Noble County,"Noble, IN",None,Feature Name,2023 GNIS,No
Ohio County,"Ohio, IN",None,Feature Name,2023 GNIS,No
Owen County,"Owen, IN",None,Feature Name,2023 GNIS,No
Parke County,"Parke, IN",None,Feature Name,2023 GNIS,No
Pike County,"Pike, IN",None,Feature Name,2023 GNIS,No
Porter County,"Porter, IN",None,Feature Name,2023 GNIS,No
Posey County,"Posey, IN",None,Feature Name,2023 GNIS,No
Putnam County,"Putnam, IN",None,Feature Name,2023 GNIS,No
Ripley County,"Ripley, IN",None,Feature Name,2023 GNIS,No
Scott County,"Scott, IN",None,Feature Name,2023 GNIS,No
Shelby County,"Shelby, IN",None,Feature Name,2023 GNIS,No
Spencer County,"Spencer, IN",None,Feature Name,2023 GNIS,No
Starke County,"Starke, IN",None,Feature Name,2023 GNIS,No
Steuben County,"Steuben, IN",None,Feature Name,2023 GNIS,No
Sullivan County,"Sullivan, IN",None,Feature Name,2023 GNIS,No
Switzerland County,"Switzerland, IN",None,Feature Name,2023 GNIS,No
Tippecanoe County,"Tippecanoe, IN",None,Feature Name,2023 GNIS,No
Tipton County,"Tipton, IN",None,Feature Name,2023 GNIS,No
Union County,"Union, IN",None,Feature Name,2023 GNIS,No
Vanderburgh County,"Vanderburgh, IN",None,Feature Name,2023 GNIS,No
Vermillion County,"Vermillion, IN",None,Feature Name,2023 GNIS,No
Vigo County,"Vigo, IN",None,Feature Name,2023 GNIS,No
Wabash County,"Wabash, IN",None,Feature Name,2023 GNIS,No
Warren County,"Warren, IN",None,Feature Name,2023 GNIS,No
Adams County,"Adams, IN",None,Feature Name,2023 GNIS,No
Allen County,"Allen, IN",None,Feature Name,2023 GNIS,No
Benton County,"Benton, IN",None,Feature Name,2023 GNIS,No
Blackford County,"Blackford, IN",None,Feature Name,2023 GNIS,No
Boone County,"Boone, IN",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, IN",None,Feature Name,2023 GNIS,No
Jasper County,"Jasper, IN",None,Feature Name,2023 GNIS,No
Lake County,"Lake, IN",None,Feature Name,2023 GNIS,No
LaPorte County,"LaPorte, IN",None,Feature Name,2023 GNIS,No
Washington County,"Washington, IN",None,Feature Name,2023 GNIS,No
Crawford County,"Crawford, IN",None,Feature Name,2023 GNIS,No
Dubois County,"Dubois, IN",None,Feature Name,2023 GNIS,No
Greene County,"Greene, IN",None,Feature Name,2023 GNIS,No
Harrison County,"Harrison, IN",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, IN",None,Feature Name,2023 GNIS,No
Martin County,"Martin, IN",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, IN",None,Feature Name,2023 GNIS,No
Orange County,"Orange, IN",None,Feature Name,2023 GNIS,No
Perry County,"Perry, IN",None,Feature Name,2023 GNIS,No
Bartholomew County,"Bartholomew, IN",None,Feature Name,2023 GNIS,No
Brown County,"Brown, IN",None,Feature Name,2023 GNIS,No
Lawrence County,"Lawrence, IN",None,Feature Name,2023 GNIS,No
Saint Joseph County,"St. Joseph, IN",None,Feature Name,2023 GNIS,No
Adair County,"Adair, IA",None,Feature Name,2023 GNIS,No
Adams County,"Adams, IA",None,Feature Name,2023 GNIS,No
Allamakee County,"Allamakee, IA",None,Feature Name,2023 GNIS,No
Appanoose County,"Appanoose, IA",None,Feature Name,2023 GNIS,No
Audubon County,"Audubon, IA",None,Feature Name,2023 GNIS,No
Benton County,"Benton, IA",None,Feature Name,2023 GNIS,No
Black Hawk County,"Black Hawk, IA",None,Feature Name,2023 GNIS,No
Boone County,"Boone, IA",None,Feature Name,2023 GNIS,No
Bremer County,"Bremer, IA",None,Feature Name,2023 GNIS,No
Buchanan County,"Buchanan, IA",None,Feature Name,2023 GNIS,No
Buena Vista County,"Buena Vista, IA",None,Feature Name,2023 GNIS,No
Butler County,"Butler, IA",None,Feature Name,2023 GNIS,No
Calhoun County,"Calhoun, IA",None,Feature Name,2023 GNIS,No
Carroll County,"Carroll, IA",None,Feature Name,2023 GNIS,No
Cass County,"Cass, IA",None,Feature Name,2023 GNIS,No
Cedar County,"Cedar, IA",None,Feature Name,2023 GNIS,No
Cerro Gordo County,"Cerro Gordo, IA",None,Feature Name,2023 GNIS,No
Cherokee County,"Cherokee, IA",None,Feature Name,2023 GNIS,No
Chickasaw County,"Chickasaw, IA",None,Feature Name,2023 GNIS,No
Clarke County,"Clarke, IA",None,Feature Name,2023 GNIS,No
Clayton County,"Clayton, IA",None,Feature Name,2023 GNIS,No
Clinton County,"Clinton, IA",None,Feature Name,2023 GNIS,No
Crawford County,"Crawford, IA",None,Feature Name,2023 GNIS,No
Dallas County,"Dallas, IA",None,Feature Name,2023 GNIS,No
Davis County,"Davis, IA",None,Feature Name,2023 GNIS,No
Decatur County,"Decatur, IA",None,Feature Name,2023 GNIS,No
Delaware County,"Delaware, IA",None,Feature Name,2023 GNIS,No
Des Moines County,"Des Moines, IA",None,Feature Name,2023 GNIS,No
Dickinson County,"Dickinson, IA",None,Feature Name,2023 GNIS,No
Dubuque County,"Dubuque, IA",None,Feature Name,2023 GNIS,No
Emmet County,"Emmet, IA",None,Feature Name,2023 GNIS,No
Fayette County,"Fayette, IA",None,Feature Name,2023 GNIS,No
Floyd County,"Floyd, IA",None,Feature Name,2023 GNIS,No
Franklin County,"Franklin, IA",None,Feature Name,2023 GNIS,No
Fremont County,"Fremont, IA",None,Feature Name,2023 GNIS,No
Greene County,"Greene, IA",None,Feature Name,2023 GNIS,No
Grundy County,"Grundy, IA",None,Feature Name,2023 GNIS,No
Guthrie County,"Guthrie, IA",None,Feature Name,2023 GNIS,No
Hamilton County,"Hamilton, IA",None,Feature Name,2023 GNIS,No
Hancock County,"Hancock, IA",None,Feature Name,2023 GNIS,No
Hardin County,"Hardin, IA",None,Feature Name,2023 GNIS,No
Harrison County,"Harrison, IA",None,Feature Name,2023 GNIS,No
Henry County,"Henry, IA",None,Feature Name,2023 GNIS,No
Howard County,"Howard, IA",None,Feature Name,2023 GNIS,No
Humboldt County,"Humboldt, IA",None,Feature Name,2023 GNIS,No
Ida County,"Ida, IA",None,Feature Name,2023 GNIS,No
Iowa County,"Iowa, IA",None,Feature Name,2023 GNIS,No
Jackson County,"Jackson, IA",None,Feature Name,2023 GNIS,No
Jasper County,"Jasper, IA",None,Feature Name,2023 GNIS,No
Jefferson County,"Jefferson, IA",None,Feature Name,2023 GNIS,No
Johnson County,"Johnson, IA",None,Feature Name,2023 GNIS,No
Jones County,"Jones, IA",None,Feature Name,2023 GNIS,No
Keokuk County,"Keokuk, IA",None,Feature Name,2023 GNIS,No
Kossuth County,"Kossuth, IA",None,Feature Name,2023 GNIS,No
Lee County,"Lee, IA",None,Feature Name,2023 GNIS,No
Linn County,"Linn, IA",None,Feature Name,2023 GNIS,No
Louisa County,"Louisa, IA",None,Feature Name,2023 GNIS,No
Lucas County,"Lucas, IA",None,Feature Name,2023 GNIS,No
Lyon County,"Lyon, IA",None,Feature Name,2023 GNIS,No
Madison County,"Madison, IA",None,Feature Name,2023 GNIS,No
Mahaska County,"Mahaska, IA",None,Feature Name,2023 GNIS,No
Marion County,"Marion, IA",None,Feature Name,2023 GNIS,No
Marshall County,"Marshall, IA",None,Feature Name,2023 GNIS,No
Mills County,"Mills, IA",None,Feature Name,2023 GNIS,No
Mitchell County,"Mitchell, IA",None,Feature Name,2023 GNIS,No
Monona County,"Monona, IA",None,Feature Name,2023 GNIS,No
Monroe County,"Monroe, IA",None,Feature Name,2023 GNIS,No
Montgomery County,"Montgomery, IA",None,Feature Name,2023 GNIS,No
Muscatine County,"Muscatine, IA",None,Feature Name,2023 GNIS,No
O'Brien County,"O'Brien, IA",None,Feature Name,2023 GNIS,No
Osceola County,"Osceola, IA",None,Feature Name,2023 GNIS,No
Page County,"Page, IA",None,Feature Name,2023 GNIS,No
Palo Alto County,"Palo Alto, IA",None,Feature Name,2023 GNIS,No
Plymouth County,"Plymouth, IA",None,Feature Name,2023 GNIS,No
Pocahontas County,"Pocahontas, IA",None,Feature Name,2023 GNIS,No
Polk County,"Polk, IA",None,Feature Name,2023 GNIS,No
